ReservoirName,RecordTime,WaterStorageRate
南化水庫,2020-11-01,94.65
阿公店水庫,2020-11-01,100.0
牡丹水庫,2020-11-01,83.3
石門水庫,2020-11-15,50.58
新山水庫,2020-11-15,90.7
翡翠水庫,2020-11-15,89.18
寶山第二水庫,2020-11-15,51.38
永和山水庫,2020-11-15,38.49
明德水庫,2020-11-15,18.84
鯉魚潭水庫,2020-11-15,45.77
德基水庫,2020-11-15,43.8
石岡壩,2020-11-15,14.93
霧社水庫,2020-11-15,14.13
日月潭水庫,2020-11-15,69.62
湖山水庫,2020-11-15,94.39
仁義潭水庫,2020-11-15,79.03
烏山頭水庫,2020-11-15,70.48
曾文水庫,2020-11-15,23.63
南化水庫,2020-11-15,91.96
阿公店水庫,2020-11-15,100.0
牡丹水庫,2020-11-15,87.88
石門水庫,2020-11-14,49.91
新山水庫,2020-11-14,90.6
翡翠水庫,2020-11-14,87.98
寶山第二水庫,2020-11-14,51.78
永和山水庫,2020-11-14,38.78
明德水庫,2020-11-14,18.92
鯉魚潭水庫,2020-11-14,46.19
德基水庫,2020-11-14,44.4
石岡壩,2020-11-14,40.35
霧社水庫,2020-11-14,13.33
日月潭水庫,2020-11-14,71.25
湖山水庫,2020-11-14,94.74
仁義潭水庫,2020-11-14,79.2
白河水庫,2020-11-14,7.67
烏山頭水庫,2020-11-14,71.21
曾文水庫,2020-11-14,23.6
南化水庫,2020-11-14,92.06
阿公店水庫,2020-11-14,100.0
牡丹水庫,2020-11-14,87.54
石門水庫,2020-11-28,49.58
新山水庫,2020-11-28,90.8
翡翠水庫,2020-11-28,93.75
寶山第二水庫,2020-11-28,44.23
明德水庫,2020-11-28,17.64
鯉魚潭水庫,2020-11-28,40.28
德基水庫,2020-11-28,39.16
石岡壩,2020-11-28,26.88
霧社水庫,2020-11-28,14.86
日月潭水庫,2020-11-28,70.24
湖山水庫,2020-11-28,88.26
仁義潭水庫,2020-11-28,75.07
白河水庫,2020-11-28,7.67
烏山頭水庫,2020-11-28,67.73
曾文水庫,2020-11-28,23.03
南化水庫,2020-11-28,88.55
阿公店水庫,2020-11-28,100.0
牡丹水庫,2020-11-28,87.92
石門水庫,2020-02-22,61.68
新山水庫,2020-02-22,93.16
翡翠水庫,2020-02-22,83.32
寶山第二水庫,2020-02-22,47.95
永和山水庫,2020-02-22,44.07
明德水庫,2020-02-22,65.31
鯉魚潭水庫,2020-02-22,56.03
德基水庫,2020-02-22,54.77
石岡壩,2020-02-22,15.9
霧社水庫,2020-02-22,6.06
日月潭水庫,2020-02-22,80.67
湖山水庫,2020-02-22,41.5
仁義潭水庫,2020-02-22,50.81
白河水庫,2020-02-22,10.71
烏山頭水庫,2020-02-22,78.86
曾文水庫,2020-02-22,42.3
南化水庫,2020-02-22,46.22
阿公店水庫,2020-02-22,59.98
牡丹水庫,2020-02-22,60.93
石門水庫,2020-08-01,54.63
新山水庫,2020-08-01,83.74
翡翠水庫,2020-08-01,61.91
寶山第二水庫,2020-08-01,77.5
永和山水庫,2020-08-01,57.34
明德水庫,2020-08-01,60.85
鯉魚潭水庫,2020-08-01,76.45
德基水庫,2020-08-01,65.82
石岡壩,2020-08-01,71.43
霧社水庫,2020-08-01,61.33
日月潭水庫,2020-08-01,95.03
湖山水庫,2020-08-01,99.34
仁義潭水庫,2020-08-01,84.86
白河水庫,2020-08-01,17.08
烏山頭水庫,2020-08-01,73.9
曾文水庫,2020-08-01,24.93
南化水庫,2020-08-01,94.65
阿公店水庫,2020-08-01,4.96
牡丹水庫,2020-08-01,62.88
石門水庫,2020-08-15,51.41
新山水庫,2020-08-15,82.41
翡翠水庫,2020-08-15,59.03
寶山第二水庫,2020-08-15,74.82
永和山水庫,2020-08-15,54.27
明德水庫,2020-08-15,47.01
鯉魚潭水庫,2020-08-15,79.19
德基水庫,2020-08-15,68.29
石岡壩,2020-08-15,43.23
霧社水庫,2020-08-15,65.92
日月潭水庫,2020-08-15,94.29
湖山水庫,2020-08-15,99.46
仁義潭水庫,2020-08-15,94.94
白河水庫,2020-08-15,35.02
烏山頭水庫,2020-08-15,72.29
曾文水庫,2020-08-15,31.97
南化水庫,2020-08-15,96.7
阿公店水庫,2020-08-15,0.39
牡丹水庫,2020-08-15,72.46
石門水庫,2020-08-29,47.33
新山水庫,2020-08-29,75.75
翡翠水庫,2020-08-29,54.22
寶山第二水庫,2020-08-29,74.64
永和山水庫,2020-08-29,58.52
明德水庫,2020-08-29,44.86
鯉魚潭水庫,2020-08-29,77.16
德基水庫,2020-08-29,66.95
石岡壩,2020-08-29,50.09
霧社水庫,2020-08-29,57.2
日月潭水庫,2020-08-29,92.73
湖山水庫,2020-08-29,99.46
仁義潭水庫,2020-08-29,97.65
白河水庫,2020-08-29,84.37
烏山頭水庫,2020-08-29,80.33
曾文水庫,2020-08-29,37.1
南化水庫,2020-08-29,100.0
牡丹水庫,2020-08-29,71.1
石門水庫,2020-06-26,64.84
新山水庫,2020-06-26,92.37
翡翠水庫,2020-06-26,68.53
寶山第二水庫,2020-06-26,98.04
永和山水庫,2020-06-26,69.01
明德水庫,2020-06-26,90.37
鯉魚潭水庫,2020-06-26,84.53
德基水庫,2020-06-26,73.75
石岡壩,2020-06-26,43.23
霧社水庫,2020-06-26,80.67
日月潭水庫,2020-06-26,95.85
湖山水庫,2020-06-26,84.6
仁義潭水庫,2020-06-26,67.69
白河水庫,2020-06-26,14.91
烏山頭水庫,2020-06-26,81.43
曾文水庫,2020-06-26,33.5
南化水庫,2020-06-26,89.12
阿公店水庫,2020-06-26,2.62
牡丹水庫,2020-06-26,58.28
石門水庫,2020-04-18,40.81
新山水庫,2020-04-18,94.91
翡翠水庫,2020-04-18,77.76
寶山第二水庫,2020-04-18,48.85
永和山水庫,2020-04-18,40.32
明德水庫,2020-04-18,61.67
鯉魚潭水庫,2020-04-18,36.4
德基水庫,2020-04-18,22.82
石岡壩,2020-04-18,18.0
霧社水庫,2020-04-18,6.46
日月潭水庫,2020-04-18,65.65
湖山水庫,2020-04-18,24.92
仁義潭水庫,2020-04-18,25.32
白河水庫,2020-04-18,0.87
烏山頭水庫,2020-04-18,80.85
曾文水庫,2020-04-18,15.22
南化水庫,2020-04-18,25.71
阿公店水庫,2020-04-18,25.91
牡丹水庫,2020-04-18,50.16
石門水庫,2020-04-24,38.52
新山水庫,2020-04-24,96.41
翡翠水庫,2020-04-24,77.44
寶山第二水庫,2020-04-24,48.88
永和山水庫,2020-04-24,39.66
明德水庫,2020-04-24,59.72
鯉魚潭水庫,2020-04-24,35.1
德基水庫,2020-04-24,19.5
石岡壩,2020-04-24,27.14
霧社水庫,2020-04-24,5.65
日月潭水庫,2020-04-24,67.25
湖山水庫,2020-04-24,22.72
仁義潭水庫,2020-04-24,23.44
白河水庫,2020-04-24,0.87
烏山頭水庫,2020-04-24,78.42
曾文水庫,2020-04-24,13.52
南化水庫,2020-04-24,23.32
阿公店水庫,2020-04-24,20.41
牡丹水庫,2020-04-24,48.37
石門水庫,2020-04-30,36.06
新山水庫,2020-04-30,95.86
翡翠水庫,2020-04-30,78.16
寶山第二水庫,2020-04-30,48.34
永和山水庫,2020-04-30,38.78
明德水庫,2020-04-30,58.11
鯉魚潭水庫,2020-04-30,34.55
德基水庫,2020-04-30,19.13
石岡壩,2020-04-30,22.18
霧社水庫,2020-04-30,8.1
日月潭水庫,2020-04-30,67.8
湖山水庫,2020-04-30,20.75
仁義潭水庫,2020-04-30,22.01
白河水庫,2020-04-30,0.43
烏山頭水庫,2020-04-30,75.37
曾文水庫,2020-04-30,11.4
南化水庫,2020-04-30,20.39
阿公店水庫,2020-04-30,17.15
牡丹水庫,2020-04-30,46.53
石門水庫,2020-04-26,38.05
新山水庫,2020-04-26,95.86
翡翠水庫,2020-04-26,78.53
寶山第二水庫,2020-04-26,49.27
永和山水庫,2020-04-26,39.63
明德水庫,2020-04-26,59.83
鯉魚潭水庫,2020-04-26,35.33
德基水庫,2020-04-26,20.13
石岡壩,2020-04-26,20.73
霧社水庫,2020-04-26,11.36
日月潭水庫,2020-04-26,64.72
湖山水庫,2020-04-26,22.15
仁義潭水庫,2020-04-26,23.05
白河水庫,2020-04-26,0.87
烏山頭水庫,2020-04-26,76.89
曾文水庫,2020-04-26,13.36
南化水庫,2020-04-26,22.35
阿公店水庫,2020-04-26,18.48
牡丹水庫,2020-04-26,47.76
石門水庫,2020-06-24,66.34
新山水庫,2020-06-24,93.56
翡翠水庫,2020-06-24,69.28
寶山第二水庫,2020-06-24,99.16
永和山水庫,2020-06-24,69.44
明德水庫,2020-06-24,92.01
鯉魚潭水庫,2020-06-24,84.01
德基水庫,2020-06-24,67.51
石岡壩,2020-06-24,55.71
霧社水庫,2020-06-24,81.26
日月潭水庫,2020-06-24,98.36
湖山水庫,2020-06-24,82.73
仁義潭水庫,2020-06-24,66.09
白河水庫,2020-06-24,14.91
烏山頭水庫,2020-06-24,80.99
曾文水庫,2020-06-24,34.04
南化水庫,2020-06-24,88.96
阿公店水庫,2020-06-24,3.01
牡丹水庫,2020-06-24,59.03
石門水庫,2020-06-30,63.17
新山水庫,2020-06-30,90.36
翡翠水庫,2020-06-30,67.3
寶山第二水庫,2020-06-30,96.35
永和山水庫,2020-06-30,68.02
明德水庫,2020-06-30,88.73
鯉魚潭水庫,2020-06-30,85.07
德基水庫,2020-06-30,68.67
石岡壩,2020-06-30,57.96
霧社水庫,2020-06-30,87.03
日月潭水庫,2020-06-30,98.67
湖山水庫,2020-06-30,88.29
仁義潭水庫,2020-06-30,69.62
白河水庫,2020-06-30,14.91
烏山頭水庫,2020-06-30,81.54
曾文水庫,2020-06-30,32.4
南化水庫,2020-06-30,88.55
阿公店水庫,2020-06-30,3.8
牡丹水庫,2020-06-30,56.95
石門水庫,2020-06-18,69.4
新山水庫,2020-06-18,96.11
翡翠水庫,2020-06-18,71.62
寶山第二水庫,2020-06-18,100.0
永和山水庫,2020-06-18,69.63
明德水庫,2020-06-18,94.26
鯉魚潭水庫,2020-06-18,81.33
德基水庫,2020-06-18,67.11
石岡壩,2020-06-18,46.76
霧社水庫,2020-06-18,85.27
日月潭水庫,2020-06-18,98.04
湖山水庫,2020-06-18,78.7
仁義潭水庫,2020-06-18,68.78
白河水庫,2020-06-18,14.91
烏山頭水庫,2020-06-18,79.56
曾文水庫,2020-06-18,35.27
南化水庫,2020-06-18,88.6
阿公店水庫,2020-06-18,3.97
牡丹水庫,2020-06-18,61.51
石門水庫,2020-08-03,53.6
新山水庫,2020-08-03,82.45
翡翠水庫,2020-08-03,62.09
寶山第二水庫,2020-08-03,76.02
永和山水庫,2020-08-03,56.76
明德水庫,2020-08-03,58.21
鯉魚潭水庫,2020-08-03,77.55
德基水庫,2020-08-03,65.41
石岡壩,2020-08-03,32.08
霧社水庫,2020-08-03,61.22
日月潭水庫,2020-08-03,95.22
湖山水庫,2020-08-03,98.94
仁義潭水庫,2020-08-03,88.55
白河水庫,2020-08-03,16.93
烏山頭水庫,2020-08-03,76.51
曾文水庫,2020-08-03,25.37
南化水庫,2020-08-03,95.3
阿公店水庫,2020-08-03,7.44
牡丹水庫,2020-08-03,63.78
石門水庫,2020-08-17,50.84
新山水庫,2020-08-17,80.2
翡翠水庫,2020-08-17,57.86
寶山第二水庫,2020-08-17,76.59
永和山水庫,2020-08-17,55.9
明德水庫,2020-08-17,47.45
鯉魚潭水庫,2020-08-17,79.02
德基水庫,2020-08-17,68.2
石岡壩,2020-08-17,32.08
霧社水庫,2020-08-17,65.86
日月潭水庫,2020-08-17,96.91
湖山水庫,2020-08-17,99.54
仁義潭水庫,2020-08-17,96.47
白河水庫,2020-08-17,37.91
烏山頭水庫,2020-08-17,71.44
曾文水庫,2020-08-17,32.73
南化水庫,2020-08-17,96.81
阿公店水庫,2020-08-17,0.33
牡丹水庫,2020-08-17,73.02
石門水庫,2020-02-20,62.94
新山水庫,2020-02-20,93.16
翡翠水庫,2020-02-20,84.11
寶山第二水庫,2020-02-20,49.46
永和山水庫,2020-02-20,45.17
明德水庫,2020-02-20,65.31
鯉魚潭水庫,2020-02-20,57.55
德基水庫,2020-02-20,56.83
石岡壩,2020-02-20,15.9
霧社水庫,2020-02-20,5.51
日月潭水庫,2020-02-20,82.87
湖山水庫,2020-02-20,42.37
仁義潭水庫,2020-02-20,51.83
白河水庫,2020-02-20,11.58
烏山頭水庫,2020-02-20,83.1
曾文水庫,2020-02-20,43.41
南化水庫,2020-02-20,48.04
阿公店水庫,2020-02-20,61.74
牡丹水庫,2020-02-20,61.31
石門水庫,2020-02-08,72.06
新山水庫,2020-02-08,93.71
翡翠水庫,2020-02-08,86.97
寶山第二水庫,2020-02-08,57.18
永和山水庫,2020-02-08,51.36
明德水庫,2020-02-08,65.31
鯉魚潭水庫,2020-02-08,64.01
德基水庫,2020-02-08,63.27
石岡壩,2020-02-08,15.9
霧社水庫,2020-02-08,4.31
日月潭水庫,2020-02-08,86.17
湖山水庫,2020-02-08,48.13
仁義潭水庫,2020-02-08,56.47
白河水庫,2020-02-08,16.35
烏山頭水庫,2020-02-08,87.54
曾文水庫,2020-02-08,52.88
南化水庫,2020-02-08,52.34
阿公店水庫,2020-02-08,67.82
牡丹水庫,2020-02-08,62.63
石門水庫,2020-11-16,50.95
新山水庫,2020-11-16,90.7
翡翠水庫,2020-11-16,89.86
寶山第二水庫,2020-11-16,50.94
永和山水庫,2020-11-16,38.17
明德水庫,2020-11-16,18.81
鯉魚潭水庫,2020-11-16,45.37
德基水庫,2020-11-16,43.62
石岡壩,2020-11-16,17.58
霧社水庫,2020-11-16,14.93
日月潭水庫,2020-11-16,71.64
湖山水庫,2020-11-16,94.12
仁義潭水庫,2020-11-16,78.68
白河水庫,2020-11-16,7.67
烏山頭水庫,2020-11-16,69.62
曾文水庫,2020-11-16,23.69
南化水庫,2020-11-16,91.85
牡丹水庫,2020-11-16,88.18
石門水庫,2020-11-02,49.66
新山水庫,2020-11-02,89.63
翡翠水庫,2020-11-02,78.26
寶山第二水庫,2020-11-02,56.77
永和山水庫,2020-11-02,42.57
明德水庫,2020-11-02,20.05
鯉魚潭水庫,2020-11-02,51.62
德基水庫,2020-11-02,51.5
石岡壩,2020-11-02,56.99
霧社水庫,2020-11-02,10.28
日月潭水庫,2020-11-02,77.36
湖山水庫,2020-11-02,97.78
仁義潭水庫,2020-11-02,82.5
白河水庫,2020-11-02,13.46
烏山頭水庫,2020-11-02,93.21
曾文水庫,2020-11-02,22.89
南化水庫,2020-11-02,94.49
阿公店水庫,2020-11-02,100.0
牡丹水庫,2020-11-02,83.12
石門水庫,2020-11-03,49.47
新山水庫,2020-11-03,89.63
翡翠水庫,2020-11-03,78.48
寶山第二水庫,2020-11-03,56.36
永和山水庫,2020-11-03,42.23
明德水庫,2020-11-03,19.93
鯉魚潭水庫,2020-11-03,51.14
德基水庫,2020-11-03,50.85
石岡壩,2020-11-03,56.03
霧社水庫,2020-11-03,11.23
日月潭水庫,2020-11-03,76.49
湖山水庫,2020-11-03,97.54
仁義潭水庫,2020-11-03,82.24
白河水庫,2020-11-03,12.45
烏山頭水庫,2020-11-03,90.78
曾文水庫,2020-11-03,22.95
南化水庫,2020-11-03,94.33
阿公店水庫,2020-11-03,100.0
牡丹水庫,2020-11-03,82.93
石門水庫,2020-11-17,51.04
新山水庫,2020-11-17,90.41
翡翠水庫,2020-11-17,90.39
寶山第二水庫,2020-11-17,50.38
永和山水庫,2020-11-17,37.86
明德水庫,2020-11-17,18.73
鯉魚潭水庫,2020-11-17,44.95
德基水庫,2020-11-17,42.77
石岡壩,2020-11-17,32.88
霧社水庫,2020-11-17,14.28
日月潭水庫,2020-11-17,71.81
湖山水庫,2020-11-17,93.81
仁義潭水庫,2020-11-17,78.42
白河水庫,2020-11-17,7.67
烏山頭水庫,2020-11-17,69.1
曾文水庫,2020-11-17,23.73
南化水庫,2020-11-17,91.75
阿公店水庫,2020-11-17,100.0
牡丹水庫,2020-11-17,88.41
石門水庫,2020-02-09,71.64
新山水庫,2020-02-09,93.61
翡翠水庫,2020-02-09,86.99
寶山第二水庫,2020-02-09,56.61
永和山水庫,2020-02-09,50.82
明德水庫,2020-02-09,65.31
鯉魚潭水庫,2020-02-09,63.51
德基水庫,2020-02-09,62.8
石岡壩,2020-02-09,16.52
霧社水庫,2020-02-09,4.95
日月潭水庫,2020-02-09,81.98
湖山水庫,2020-02-09,47.6
仁義潭水庫,2020-02-09,56.07
白河水庫,2020-02-09,15.92
烏山頭水庫,2020-02-09,88.25
曾文水庫,2020-02-09,52.01
南化水庫,2020-02-09,51.84
阿公店水庫,2020-02-09,67.65
牡丹水庫,2020-02-09,62.37
石門水庫,2020-02-21,62.29
新山水庫,2020-02-21,93.16
翡翠水庫,2020-02-21,83.78
寶山第二水庫,2020-02-21,48.68
永和山水庫,2020-02-21,44.6
明德水庫,2020-02-21,65.31
鯉魚潭水庫,2020-02-21,56.83
德基水庫,2020-02-21,55.86
石岡壩,2020-02-21,15.9
霧社水庫,2020-02-21,6.74
日月潭水庫,2020-02-21,82.03
湖山水庫,2020-02-21,41.92
仁義潭水庫,2020-02-21,51.36
白河水庫,2020-02-21,11.14
烏山頭水庫,2020-02-21,80.97
曾文水庫,2020-02-21,42.87
南化水庫,2020-02-21,46.64
阿公店水庫,2020-02-21,60.94
牡丹水庫,2020-02-21,61.12
石門水庫,2020-08-16,51.26
新山水庫,2020-08-16,81.3
翡翠水庫,2020-08-16,58.43
寶山第二水庫,2020-08-16,75.61
永和山水庫,2020-08-16,54.79
明德水庫,2020-08-16,47.99
鯉魚潭水庫,2020-08-16,79.09
德基水庫,2020-08-16,68.33
石岡壩,2020-08-16,40.63
霧社水庫,2020-08-16,65.92
日月潭水庫,2020-08-16,94.85
湖山水庫,2020-08-16,99.66
仁義潭水庫,2020-08-16,95.75
白河水庫,2020-08-16,36.18
烏山頭水庫,2020-08-16,71.87
曾文水庫,2020-08-16,32.37
南化水庫,2020-08-16,96.11
阿公店水庫,2020-08-16,0.13
牡丹水庫,2020-08-16,72.23
石門水庫,2020-08-02,54.01
新山水庫,2020-08-02,83.07
翡翠水庫,2020-08-02,61.65
寶山第二水庫,2020-08-02,76.74
永和山水庫,2020-08-02,57.09
明德水庫,2020-08-02,59.62
鯉魚潭水庫,2020-08-02,75.99
德基水庫,2020-08-02,65.18
石岡壩,2020-08-02,70.72
霧社水庫,2020-08-02,61.22
日月潭水庫,2020-08-02,94.47
湖山水庫,2020-08-02,99.7
仁義潭水庫,2020-08-02,86.08
白河水庫,2020-08-02,16.21
烏山頭水庫,2020-08-02,73.47
曾文水庫,2020-08-02,24.95
南化水庫,2020-08-02,94.59
阿公店水庫,2020-08-02,6.14
牡丹水庫,2020-08-02,63.23
石門水庫,2020-06-19,69.33
新山水庫,2020-06-19,95.81
翡翠水庫,2020-06-19,71.24
寶山第二水庫,2020-06-19,100.0
永和山水庫,2020-06-19,69.72
明德水庫,2020-06-19,93.78
鯉魚潭水庫,2020-06-19,81.96
德基水庫,2020-06-19,67.3
石岡壩,2020-06-19,40.63
霧社水庫,2020-06-19,85.08
日月潭水庫,2020-06-19,97.98
湖山水庫,2020-06-19,79.52
仁義潭水庫,2020-06-19,68.36
白河水庫,2020-06-19,14.91
烏山頭水庫,2020-06-19,79.78
曾文水庫,2020-06-19,35.09
南化水庫,2020-06-19,88.81
阿公店水庫,2020-06-19,3.75
牡丹水庫,2020-06-19,60.99
石門水庫,2020-06-25,65.54
新山水庫,2020-06-25,92.96
翡翠水庫,2020-06-25,68.86
寶山第二水庫,2020-06-25,98.57
永和山水庫,2020-06-25,69.2
明德水庫,2020-06-25,91.07
鯉魚潭水庫,2020-06-25,84.36
德基水庫,2020-06-25,67.36
石岡壩,2020-06-25,42.64
霧社水庫,2020-06-25,79.66
日月潭水庫,2020-06-25,97.54
湖山水庫,2020-06-25,83.72
仁義潭水庫,2020-06-25,67.18
白河水庫,2020-06-25,14.91
烏山頭水庫,2020-06-25,81.21
曾文水庫,2020-06-25,33.82
南化水庫,2020-06-25,89.17
阿公店水庫,2020-06-25,2.81
牡丹水庫,2020-06-25,58.67
石門水庫,2020-04-27,37.46
新山水庫,2020-04-27,95.91
翡翠水庫,2020-04-27,78.65
寶山第二水庫,2020-04-27,49.23
永和山水庫,2020-04-27,39.49
明德水庫,2020-04-27,59.72
鯉魚潭水庫,2020-04-27,35.13
德基水庫,2020-04-27,20.14
石岡壩,2020-04-27,19.81
霧社水庫,2020-04-27,12.72
日月潭水庫,2020-04-27,66.7
湖山水庫,2020-04-27,21.82
仁義潭水庫,2020-04-27,22.83
白河水庫,2020-04-27,0.87
烏山頭水庫,2020-04-27,78.21
曾文水庫,2020-04-27,12.86
南化水庫,2020-04-27,21.97
阿公店水庫,2020-04-27,18.15
牡丹水庫,2020-04-27,47.46
石門水庫,2020-10-04,45.65
新山水庫,2020-10-04,83.07
翡翠水庫,2020-10-04,48.11
寶山第二水庫,2020-10-04,67.42
永和山水庫,2020-10-04,52.07
明德水庫,2020-10-04,27.15
鯉魚潭水庫,2020-10-04,64.72
德基水庫,2020-10-04,66.17
石岡壩,2020-10-04,40.63
霧社水庫,2020-10-04,57.91
日月潭水庫,2020-10-04,93.79
湖山水庫,2020-10-04,99.94
仁義潭水庫,2020-10-04,93.69
白河水庫,2020-10-04,51.37
烏山頭水庫,2020-10-04,72.7
曾文水庫,2020-10-04,35.76
南化水庫,2020-10-04,99.84
阿公店水庫,2020-10-04,99.24
牡丹水庫,2020-10-04,82.74
石門水庫,2020-10-10,43.16
新山水庫,2020-10-10,83.02
翡翠水庫,2020-10-10,48.5
寶山第二水庫,2020-10-10,63.42
永和山水庫,2020-10-10,49.2
明德水庫,2020-10-10,24.59
鯉魚潭水庫,2020-10-10,62.04
德基水庫,2020-10-10,63.79
石岡壩,2020-10-10,45.57
霧社水庫,2020-10-10,48.14
日月潭水庫,2020-10-10,92.17
湖山水庫,2020-10-10,99.94
仁義潭水庫,2020-10-10,90.49
白河水庫,2020-10-10,38.49
烏山頭水庫,2020-10-10,68.89
曾文水庫,2020-10-10,32.92
南化水庫,2020-10-10,99.46
阿公店水庫,2020-10-10,99.05
牡丹水庫,2020-10-10,81.75
石門水庫,2020-03-26,41.33
新山水庫,2020-03-26,93.21
翡翠水庫,2020-03-26,78.83
寶山第二水庫,2020-03-26,34.35
永和山水庫,2020-03-26,33.48
明德水庫,2020-03-26,57.11
鯉魚潭水庫,2020-03-26,40.15
德基水庫,2020-03-26,31.35
石岡壩,2020-03-26,19.58
霧社水庫,2020-03-26,4.3
日月潭水庫,2020-03-26,68.86
湖山水庫,2020-03-26,29.21
仁義潭水庫,2020-03-26,31.03
白河水庫,2020-03-26,3.18
烏山頭水庫,2020-03-26,75.59
曾文水庫,2020-03-26,25.16
南化水庫,2020-03-26,33.41
阿公店水庫,2020-03-26,41.29
牡丹水庫,2020-03-26,55.76
石門水庫,2020-01-18,83.32
新山水庫,2020-01-18,88.4
翡翠水庫,2020-01-18,88.61
寶山第二水庫,2020-01-18,64.5
永和山水庫,2020-01-18,59.32
明德水庫,2020-01-18,64.05
鯉魚潭水庫,2020-01-18,71.89
德基水庫,2020-01-18,70.95
石岡壩,2020-01-18,15.71
霧社水庫,2020-01-18,38.82
日月潭水庫,2020-01-18,88.79
湖山水庫,2020-01-18,58.69
仁義潭水庫,2020-01-18,64.67
白河水庫,2020-01-18,18.38
烏山頭水庫,2020-01-18,74.3
曾文水庫,2020-01-18,63.7
南化水庫,2020-01-18,61.82
阿公店水庫,2020-01-18,80.18
牡丹水庫,2020-01-18,67.68
石門水庫,2020-12-06,55.79
新山水庫,2020-12-06,93.61
翡翠水庫,2020-12-06,91.84
寶山第二水庫,2020-12-06,39.36
永和山水庫,2020-12-06,31.45
明德水庫,2020-12-06,16.71
鯉魚潭水庫,2020-12-06,36.81
德基水庫,2020-12-06,36.36
石岡壩,2020-12-06,30.76
霧社水庫,2020-12-06,12.79
日月潭水庫,2020-12-06,71.36
湖山水庫,2020-12-06,83.28
仁義潭水庫,2020-12-06,72.68
白河水庫,2020-12-06,7.67
烏山頭水庫,2020-12-06,68.57
曾文水庫,2020-12-06,22.16
南化水庫,2020-12-06,86.01
阿公店水庫,2020-12-06,100.0
牡丹水庫,2020-12-06,84.78
石門水庫,2020-12-12,60.66
新山水庫,2020-12-12,94.51
翡翠水庫,2020-12-12,94.55
寶山第二水庫,2020-12-12,37.43
永和山水庫,2020-12-12,30.32
明德水庫,2020-12-12,16.46
鯉魚潭水庫,2020-12-12,35.5
德基水庫,2020-12-12,35.12
石岡壩,2020-12-12,12.22
霧社水庫,2020-12-12,10.6
日月潭水庫,2020-12-12,74.02
湖山水庫,2020-12-12,81.35
仁義潭水庫,2020-12-12,70.98
白河水庫,2020-12-12,7.67
烏山頭水庫,2020-12-12,64.24
曾文水庫,2020-12-12,22.39
南化水庫,2020-12-12,84.24
阿公店水庫,2020-12-12,100.0
牡丹水庫,2020-12-12,82.4
石門水庫,2020-01-24,80.47
新山水庫,2020-01-24,88.94
翡翠水庫,2020-01-24,86.58
寶山第二水庫,2020-01-24,60.9
永和山水庫,2020-01-24,55.77
明德水庫,2020-01-24,63.22
鯉魚潭水庫,2020-01-24,69.37
德基水庫,2020-01-24,68.2
石岡壩,2020-01-24,24.13
霧社水庫,2020-01-24,32.31
